season,year,month,hour,holiday,weekday,workingday,weather,temp,humidity,windspeed,count
4,1,10,16,0,3,1,1,0.74,0.33,0.1343,6.2766434893416445
4,1,10,17,0,3,1,1,0.66,0.47,0.0,6.870053411798126
4,1,10,18,0,3,1,1,0.66,0.44,0.0,6.754604099487962
4,1,10,19,0,3,1,2,0.64,0.53,0.0896,6.349138991379798
4,1,10,20,0,3,1,2,0.62,0.61,0.0896,6.089044875446846
4,1,10,21,0,3,1,2,0.62,0.61,0.1045,5.746203190540153
4,1,10,22,0,3,1,2,0.6,0.64,0.1343,5.472270673671475
4,1,10,23,0,3,1,2,0.58,0.68,0.0896,4.812184355372417
4,1,10,0,0,4,1,2,0.6,0.64,0.1045,4.330733340286331
4,1,10,1,0,4,1,1,0.58,0.68,0.0,3.332204510175204
4,1,10,2,0,4,1,1,0.54,0.77,0.0,2.8903717578961645
4,1,10,3,0,4,1,2,0.52,0.88,0.1343,2.0794415416798357
4,1,10,4,0,4,1,2,0.52,0.88,0.1045,1.6094379124341003
4,1,10,5,0,4,1,2,0.52,0.88,0.1642,4.007333185232471
4,1,10,6,0,4,1,2,0.52,0.88,0.19399999999999998,5.14166355650266
4,1,10,7,0,4,1,2,0.52,0.88,0.19399999999999998,6.20455776256869
4,1,10,8,0,4,1,2,0.52,0.83,0.1642,6.658011045870748
4,1,10,9,0,4,1,2,0.52,0.83,0.19399999999999998,5.8377304471659395
4,1,10,10,0,4,1,2,0.54,0.83,0.1343,5.41610040220442
4,1,10,11,0,4,1,2,0.54,0.83,0.1045,5.472270673671475
4,1,10,12,0,4,1,2,0.56,0.78,0.1045,5.765191102784844
4,1,10,13,0,4,1,2,0.56,0.78,0.0,5.746203190540153
4,1,10,14,0,4,1,1,0.6,0.73,0.1343,5.652489180268651
4,1,10,15,0,4,1,1,0.62,0.65,0.1343,5.720311776607412
4,1,10,16,0,4,1,1,0.6,0.69,0.1642,6.212606095751519
4,1,10,17,0,4,1,1,0.6,0.69,0.1642,6.786716950605081
4,1,10,18,0,4,1,1,0.56,0.83,0.1045,6.695798917058491
4,1,10,19,0,4,1,1,0.54,0.83,0.19399999999999998,6.295266001439646
4,1,10,20,0,4,1,2,0.52,0.88,0.1343,5.849324779946859
4,1,10,21,0,4,1,2,0.52,0.88,0.1343,5.602118820879701
4,1,10,22,0,4,1,2,0.54,0.83,0.0896,5.332718793265369
4,1,10,23,0,4,1,2,0.54,0.83,0.1343,4.90527477843843
4,1,10,0,0,5,1,2,0.54,0.77,0.0,4.2626798770413155
4,1,10,1,0,5,1,2,0.52,0.88,0.0896,3.58351893845611
4,1,10,2,0,5,1,2,0.52,0.88,0.1045,2.9444389791664403
4,1,10,3,0,5,1,2,0.52,0.88,0.1642,2.5649493574615367
4,1,10,4,0,5,1,2,0.52,0.88,0.1642,1.6094379124341003
4,1,10,5,0,5,1,2,0.52,0.88,0.1045,3.912023005428146
4,1,10,6,0,5,1,2,0.52,0.88,0.0896,4.969813299576001
4,1,10,7,0,5,1,2,0.52,0.88,0.1045,6.042632833682381
4,1,10,8,0,5,1,2,0.54,0.88,0.1343,6.598509028614515
4,1,10,9,0,5,1,2,0.54,0.88,0.1343,5.998936561946683
4,1,10,10,0,5,1,2,0.54,0.88,0.1045,5.2832037287379885
4,1,10,11,0,5,1,2,0.56,0.78,0.1642,5.66988092298052
4,1,10,12,0,5,1,2,0.58,0.73,0.19399999999999998,5.971261839790462
4,1,10,13,0,5,1,2,0.58,0.68,0.1343,5.820082930352362
4,1,10,14,0,5,1,2,0.6,0.64,0.1343,5.860786223465865
4,1,10,15,0,5,1,2,0.62,0.61,0.1045,6.104793232414985
4,1,10,16,0,5,1,2,0.58,0.73,0.1642,6.366470447731438
4,1,10,17,0,5,1,2,0.56,0.76,0.19399999999999998,6.705639094860003
4,1,10,18,0,5,1,2,0.56,0.78,0.1343,6.499787040655854
4,1,10,19,0,5,1,2,0.54,0.83,0.1642,6.154858094016418
4,1,10,20,0,5,1,2,0.54,0.83,0.1642,5.739792912179234
4,1,10,21,0,5,1,2,0.54,0.77,0.1343,5.676753802268282
4,1,10,22,0,5,1,2,0.52,0.83,0.1343,5.37989735354046
4,1,10,23,0,5,1,1,0.52,0.83,0.1642,5.181783550292085
4,1,10,0,0,6,0,1,0.5,0.88,0.1343,4.955827057601261
4,1,10,1,0,6,0,2,0.5,0.88,0.1343,4.983606621708336
4,1,10,2,0,6,0,2,0.5,0.88,0.19399999999999998,4.499809670330265
4,1,10,3,0,6,0,1,0.5,0.88,0.1642,3.258096538021482
4,1,10,4,0,6,0,2,0.5,0.88,0.1642,2.5649493574615367
4,1,10,5,0,6,0,2,0.5,0.82,0.19399999999999998,2.1972245773362196
4,1,10,6,0,6,0,2,0.5,0.82,0.19399999999999998,3.4339872044851463
4,1,10,7,0,6,0,1,0.48,0.83,0.19399999999999998,4.454347296253507
4,1,10,8,0,6,0,1,0.5,0.77,0.2537,5.3612921657094255
4,1,10,9,0,6,0,1,0.5,0.77,0.2537,5.793013608384144
4,1,10,10,0,6,0,1,0.54,0.73,0.2836,6.171700597410915
4,1,10,11,0,6,0,1,0.56,0.64,0.2836,6.371611847231857
4,1,10,12,0,6,0,1,0.6,0.53,0.2537,6.504288173536645
4,1,10,13,0,6,0,1,0.6,0.43,0.2537,6.633318433280377
4,1,10,14,0,6,0,1,0.6,0.46,0.2537,6.620073206530356
4,1,10,15,0,6,0,2,0.56,0.6,0.2836,6.566672429803241
4,1,10,16,0,6,0,2,0.56,0.64,0.2836,6.416732282512326
4,1,10,17,0,6,0,2,0.56,0.64,0.2836,6.42648845745769
4,1,10,18,0,6,0,2,0.56,0.64,0.2836,6.1224928095143865
4,1,10,19,0,6,0,2,0.52,0.72,0.2239,5.703782474656201
4,1,10,20,0,6,0,2,0.52,0.72,0.2239,5.69035945432406
4,1,10,21,0,6,0,2,0.52,0.72,0.2239,5.342334251964811
4,1,10,22,0,6,0,2,0.52,0.72,0.2537,5.056245805348308
4,1,10,23,0,6,0,2,0.52,0.68,0.3881,5.117993812416755
4,1,10,0,0,0,0,3,0.52,0.68,0.2985,4.762173934797756
4,1,10,1,0,0,0,2,0.5,0.72,0.2836,4.890349128221754
4,1,10,2,0,0,0,2,0.5,0.68,0.2985,4.7535901911063645
4,1,10,3,0,0,0,2,0.5,0.63,0.3284,4.3694478524670215
4,1,10,4,0,0,0,2,0.5,0.63,0.3582,2.995732273553991
4,1,10,5,0,0,0,2,0.5,0.63,0.2985,3.332204510175204
4,1,10,6,0,0,0,2,0.5,0.59,0.3284,3.6635616461296463
4,1,10,7,0,0,0,2,0.5,0.59,0.2985,4.174387269895637
4,1,10,8,0,0,0,2,0.5,0.59,0.5522,5.153291594497779
4,1,10,9,0,0,0,2,0.5,0.55,0.4179,5.799092654460526
4,1,10,10,0,0,0,2,0.48,0.51,0.4179,6.073044534100405
4,1,10,11,0,0,0,2,0.5,0.51,0.3881,6.135564891081739
4,1,10,12,0,0,0,2,0.48,0.59,0.4925,6.19644412779452
4,1,10,13,0,0,0,2,0.48,0.59,0.4179,5.968707559985366
4,1,10,14,0,0,0,2,0.5,0.59,0.4478,5.996452088619021
4,1,10,15,0,0,0,2,0.5,0.63,0.4925,5.707110264748875
4,1,10,16,0,0,0,3,0.48,0.67,0.4627,5.680172609017068
4,1,10,17,0,0,0,3,0.46,0.77,0.5224,5.41610040220442
4,1,10,18,0,0,0,3,0.42,0.94,0.4925,5.0369526024136295
4,1,10,19,0,0,0,3,0.42,0.94,0.3582,3.9889840465642745
4,1,10,20,0,0,0,3,0.42,0.94,0.4627,4.007333185232471
4,1,10,21,0,0,0,3,0.44,0.88,0.4179,3.828641396489095
4,1,10,22,0,0,0,3,0.44,0.88,0.3582,3.6109179126442243
4,1,10,23,0,0,0,3,0.42,0.94,0.3582,2.6390573296152584
4,1,10,0,0,1,1,3,0.44,0.88,0.3582,3.091042453358316
4,1,10,13,0,2,1,3,0.3,0.81,0.3582,4.7535901911063645
4,1,10,14,0,2,1,3,0.3,0.81,0.3582,4.836281906951478
4,1,10,15,0,2,1,3,0.3,0.87,0.2537,4.820281565605037
4,1,10,16,0,2,1,3,0.3,0.87,0.2537,4.584967478670572
4,1,10,17,0,2,1,3,0.3,0.87,0.2239,4.820281565605037
4,1,10,18,0,2,1,3,0.3,0.87,0.1343,4.962844630259907
4,1,10,19,0,2,1,2,0.5,0.68,0.19399999999999998,4.74493212836325
4,1,10,20,0,2,1,2,0.3,0.81,0.19399999999999998,4.394449154672439
4,1,10,21,0,2,1,2,0.3,0.87,0.1045,4.1588830833596715
4,1,10,22,0,2,1,1,0.3,0.81,0.1343,4.189654742026425
4,1,10,23,0,2,1,1,0.3,0.81,0.1343,3.6635616461296463
4,1,10,0,0,3,1,2,0.3,0.81,0.1045,2.772588722239781
4,1,10,1,0,3,1,2,0.3,0.81,0.0896,2.0794415416798357
4,1,10,2,0,3,1,2,0.3,0.81,0.1343,1.9459101490553132
4,1,10,3,0,3,1,2,0.3,0.81,0.1045,1.0986122886681098
4,1,10,4,0,3,1,2,0.3,0.87,0.19399999999999998,1.6094379124341003
4,1,10,5,0,3,1,2,0.3,0.81,0.1343,3.1780538303479458
4,1,10,6,0,3,1,1,0.3,0.81,0.1642,4.7535901911063645
4,1,10,7,0,3,1,2,0.3,0.87,0.1343,5.820082930352362
4,1,10,8,0,3,1,1,0.32,0.81,0.1343,6.431331081933479
4,1,10,9,0,3,1,1,0.34,0.76,0.1343,5.6937321388027
4,1,10,10,0,3,1,1,0.36,0.71,0.2836,5.123963979403259
4,1,10,11,0,3,1,2,0.36,0.66,0.2239,5.241747015059643
4,1,10,12,0,3,1,1,0.4,0.58,0.19399999999999998,5.484796933490655
4,1,10,13,0,3,1,1,0.42,0.5,0.2239,5.3612921657094255
4,1,10,14,0,3,1,2,0.42,0.5,0.2239,5.4116460518550396
4,1,10,15,0,3,1,1,0.42,0.54,0.1642,5.438079308923196
4,1,10,16,0,3,1,2,0.42,0.54,0.2239,6.049733455231958
4,1,10,17,0,3,1,2,0.4,0.58,0.1642,6.583409222158765
4,1,10,18,0,3,1,2,0.4,0.58,0.1642,6.369900982828227
4,1,10,19,0,3,1,2,0.4,0.5,0.19399999999999998,6.016157159698354
4,1,10,20,0,3,1,2,0.4,0.5,0.19399999999999998,5.5909869805108565
4,1,10,21,0,3,1,2,0.4,0.5,0.19399999999999998,5.2574953720277815
4,1,10,22,0,3,1,1,0.36,0.57,0.1343,5.10594547390058
4,1,10,23,0,3,1,1,0.36,0.57,0.0896,4.61512051684126
4,1,11,0,0,4,1,1,0.36,0.57,0.0896,4.0943445622221
4,1,11,1,0,4,1,1,0.3,0.75,0.1045,3.4011973816621555
4,1,11,2,0,4,1,1,0.32,0.66,0.1343,2.995732273553991
4,1,11,3,0,4,1,1,0.34,0.61,0.1343,2.70805020110221
4,1,11,4,0,4,1,2,0.34,0.66,0.1045,2.302585092994046
4,1,11,5,0,4,1,1,0.34,0.66,0.1343,3.6888794541139363
4,1,11,6,0,4,1,1,0.34,0.61,0.1642,4.997212273764115
4,1,11,7,0,4,1,2,0.36,0.57,0.1642,6.040254711277414
4,1,11,8,0,4,1,2,0.36,0.56,0.1045,6.522092798170152
4,1,11,9,0,4,1,3,0.36,0.57,0.1045,5.802118375377063
4,1,11,10,0,4,1,3,0.36,0.62,0.19399999999999998,4.983606621708336
4,1,11,11,0,4,1,3,0.36,0.62,0.19399999999999998,5.135798437050262
4,1,11,12,0,4,1,3,0.38,0.62,0.1642,5.3981627015177525
4,1,11,13,0,4,1,2,0.4,0.58,0.1642,5.5134287461649825
4,1,11,14,0,4,1,2,0.4,0.5,0.2239,5.220355825078324
4,1,11,15,0,4,1,2,0.4,0.54,0.1642,5.365976015021851
4,1,11,16,0,4,1,2,0.4,0.54,0.1642,5.840641657373398
4,1,11,17,0,4,1,3,0.4,0.5,0.2239,6.535241271013659
4,1,11,18,0,4,1,2,0.4,0.5,0.1642,6.519147287940395
4,1,11,19,0,4,1,2,0.4,0.5,0.1642,6.113682179832232
4,1,11,20,0,4,1,2,0.38,0.54,0.2537,5.69035945432406
4,1,11,21,0,4,1,2,0.38,0.54,0.1343,5.58724865840025
4,1,11,22,0,4,1,1,0.36,0.57,0.1642,5.308267697401205
4,1,11,23,0,4,1,1,0.34,0.57,0.1642,4.787491742782046
4,1,11,0,0,5,1,1,0.34,0.57,0.1642,3.912023005428146
4,1,11,1,0,5,1,1,0.32,0.66,0.1642,3.1780538303479458
4,1,11,2,0,5,1,1,0.32,0.66,0.1642,2.302585092994046
4,1,11,3,0,5,1,1,0.3,0.7,0.1642,1.0986122886681098
4,1,11,4,0,5,1,1,0.3,0.7,0.1045,1.9459101490553132
4,1,11,5,0,5,1,2,0.32,0.66,0.1642,3.258096538021482
4,1,11,6,0,5,1,1,0.3,0.7,0.1642,4.804021044733257
4,1,11,7,0,5,1,2,0.3,0.7,0.1343,5.877735781779639
4,1,11,8,0,5,1,1,0.32,0.57,0.1045,6.532334292222349
4,1,11,9,0,5,1,1,0.34,0.53,0.1045,5.945420608606575
4,1,11,10,0,5,1,1,0.38,0.46,0.2985,5.318119993844216
4,1,11,11,0,5,1,1,0.42,0.41,0.4179,5.3981627015177525
4,1,11,12,0,5,1,1,0.42,0.41,0.3582,5.676753802268282
4,1,11,13,0,5,1,1,0.4,0.43,0.3582,5.683579767338681
4,1,11,14,0,5,1,2,0.4,0.4,0.4925,5.568344503761097
4,1,11,15,0,5,1,2,0.4,0.4,0.4179,5.723585101952381
4,1,11,16,0,5,1,1,0.38,0.4,0.3284,6.042632833682381
4,1,11,17,0,5,1,1,0.38,0.4,0.3284,6.45833828334479
4,1,11,18,0,5,1,2,0.38,0.43,0.3284,6.257667587882639
4,1,11,19,0,5,1,2,0.38,0.43,0.2985,5.924255797414532
4,1,11,20,0,5,1,2,0.36,0.46,0.4179,5.3981627015177525
4,1,11,21,0,5,1,2,0.36,0.46,0.3582,5.049856007249537
4,1,11,22,0,5,1,1,0.36,0.46,0.2537,5.003946305945459
4,1,11,23,0,5,1,1,0.34,0.53,0.2985,4.77912349311153
4,1,11,0,0,6,0,1,0.34,0.53,0.1642,4.68213122712422
4,1,11,1,0,6,0,2,0.34,0.49,0.3284,4.48863636973214
4,1,11,2,0,6,0,2,0.34,0.49,0.2537,3.828641396489095
4,1,11,3,0,6,0,2,0.34,0.49,0.2537,3.332204510175204
4,1,11,4,0,6,0,2,0.32,0.49,0.2985,2.772588722239781
4,1,11,5,0,6,0,2,0.32,0.49,0.2537,2.1972245773362196
4,1,11,6,0,6,0,2,0.32,0.49,0.19399999999999998,3.044522437723423
4,1,11,7,0,6,0,2,0.32,0.49,0.2537,4.07753744390572
4,1,11,8,0,6,0,2,0.34,0.46,0.2985,4.955827057601261
4,1,11,9,0,6,0,2,0.34,0.49,0.2985,5.389071729816501
4,1,11,10,0,6,0,1,0.36,0.46,0.3881,5.793013608384144
4,1,11,11,0,6,0,2,0.36,0.46,0.3881,5.8289456176102075
4,1,11,12,0,6,0,2,0.36,0.46,0.4627,5.976350909297934
4,1,11,13,0,6,0,2,0.36,0.46,0.3582,6.1070228877422545
4,1,11,14,0,6,0,2,0.36,0.5,0.3284,6.12029741895095
4,1,11,15,0,6,0,2,0.36,0.46,0.4478,6.104793232414985
4,1,11,16,0,6,0,2,0.36,0.46,0.3284,5.991464547107982
4,1,11,17,0,6,0,2,0.36,0.46,0.2985,6.016157159698354
4,1,11,18,0,6,0,2,0.36,0.46,0.2836,5.6937321388027
4,1,11,19,0,6,0,1,0.36,0.5,0.1642,5.476463551931511
4,1,11,20,0,6,0,1,0.34,0.53,0.1343,5.198497031265826
4,1,11,21,0,6,0,1,0.34,0.53,0.1045,5.111987788356544
4,1,11,22,0,6,0,1,0.32,0.57,0.1045,4.983606621708336
4,1,11,23,0,6,0,1,0.32,0.57,0.1045,4.997212273764115
4,1,11,0,0,0,0,1,0.3,0.61,0.1045,4.624972813284271
4,1,11,1,0,0,0,1,0.26,0.81,0.0896,5.10594547390058
4,1,11,2,0,0,0,1,0.3,0.65,0.0,3.6109179126442243
4,1,11,3,0,0,0,1,0.28,0.61,0.1045,2.3978952727983707
4,1,11,4,0,0,0,1,0.26,0.65,0.1343,2.1972245773362196
4,1,11,5,0,0,0,1,0.26,0.65,0.1045,1.6094379124341003
4,1,11,6,0,0,0,1,0.28,0.61,0.1343,2.772588722239781
4,1,11,7,0,0,0,1,0.26,0.65,0.1045,3.912023005428146
4,1,11,8,0,0,0,1,0.3,0.56,0.1343,5.003946305945459
4,1,11,9,0,0,0,1,0.32,0.53,0.0,5.37989735354046
4,1,11,10,0,0,0,1,0.34,0.49,0.19399999999999998,5.886104031450156
4,1,11,11,0,0,0,1,0.38,0.46,0.2239,6.09807428216624
4,1,11,12,0,0,0,1,0.38,0.46,0.2239,6.222576268071369
4,1,11,13,0,0,0,1,0.4,0.43,0.2239,6.20050917404269
4,1,11,14,0,0,0,1,0.4,0.4,0.19399999999999998,6.2324480165505225
4,1,11,15,0,0,0,1,0.4,0.4,0.2239,6.1070228877422545
4,1,11,16,0,0,0,1,0.4,0.4,0.3284,6.075346031088684
4,1,11,17,0,0,0,1,0.36,0.43,0.19399999999999998,5.7899601708972535
4,1,11,18,0,0,0,1,0.36,0.43,0.2239,5.4680601411351315
4,1,11,19,0,0,0,1,0.36,0.43,0.2537,5.424950017481403
4,1,11,20,0,0,0,1,0.32,0.53,0.3582,4.948759890378168
4,1,11,21,0,0,0,1,0.3,0.52,0.2985,4.465908118654584
4,1,11,22,0,0,0,1,0.3,0.52,0.2836,4.3694478524670215
4,1,11,23,0,0,0,2,0.3,0.56,0.1642,3.970291913552122
4,1,11,0,0,1,1,2,0.3,0.56,0.19399999999999998,3.1354942159291497
4,1,11,1,0,1,1,2,0.3,0.56,0.1642,2.0794415416798357
4,1,11,2,0,1,1,2,0.3,0.56,0.1642,1.791759469228055
4,1,11,3,0,1,1,2,0.3,0.56,0.2239,1.3862943611198906
4,1,11,4,0,1,1,2,0.3,0.52,0.2537,2.772588722239781
4,1,11,5,0,1,1,2,0.3,0.52,0.3284,3.6635616461296463
4,1,11,6,0,1,1,2,0.3,0.49,0.2836,4.9344739331306915
4,1,11,7,0,1,1,2,0.3,0.49,0.2537,6.133398042996649
4,1,11,8,0,1,1,2,0.3,0.49,0.2239,6.473890696352274
4,1,11,9,0,1,1,2,0.3,0.52,0.2836,5.54907608489522
4,1,11,10,0,1,1,1,0.32,0.49,0.2836,4.955827057601261
4,1,11,11,0,1,1,1,0.34,0.46,0.2239,5.0106352940962555
4,1,11,12,0,1,1,1,0.36,0.43,0.3284,5.497168225293202
4,1,11,13,0,1,1,1,0.36,0.4,0.2537,5.402677381872279
4,1,11,14,0,1,1,1,0.38,0.4,0.1642,5.278114659230517
4,1,11,15,0,1,1,1,0.38,0.4,0.2836,5.442417710521793
4,1,11,16,0,1,1,1,0.36,0.43,0.2836,5.886104031450156
4,1,11,17,0,1,1,1,0.34,0.46,0.2239,6.45833828334479
4,1,11,18,0,1,1,1,0.34,0.46,0.2239,6.295266001439646
4,1,11,19,0,1,1,1,0.32,0.49,0.1642,5.918893854273146
4,1,11,20,0,1,1,1,0.32,0.49,0.2537,5.484796933490655
4,1,11,21,0,1,1,1,0.3,0.52,0.2836,5.0238805208462765
4,1,11,22,0,1,1,1,0.28,0.56,0.19399999999999998,4.74493212836325
4,1,11,23,0,1,1,1,0.26,0.6,0.1343,3.970291913552122
4,1,11,0,0,2,1,1,0.24,0.6,0.1045,2.9444389791664403
4,1,11,1,0,2,1,1,0.24,0.6,0.1642,2.0794415416798357
4,1,11,2,0,2,1,1,0.24,0.65,0.0896,0.6931471805599453
4,1,11,3,0,2,1,1,0.22,0.64,0.1045,1.3862943611198906
4,1,11,4,0,2,1,1,0.22,0.69,0.0896,1.9459101490553132
4,1,11,5,0,2,1,2,0.22,0.64,0.19399999999999998,3.713572066704308
4,1,11,6,0,2,1,1,0.22,0.69,0.1343,5.003946305945459
4,1,11,7,0,2,1,1,0.2,0.69,0.1642,5.958424693029782
4,1,11,8,0,2,1,1,0.22,0.69,0.1642,6.376726947898627
4,1,11,9,0,2,1,1,0.26,0.6,0.1642,5.8944028342648505
4,1,11,10,0,2,1,1,0.3,0.49,0.19399999999999998,5.438079308923196
4,1,11,11,0,2,1,1,0.32,0.45,0.1343,5.375278407684165
4,1,11,12,0,2,1,1,0.32,0.45,0.1343,5.5134287461649825
4,1,11,13,0,2,1,1,0.34,0.46,0.1343,5.627621113690637
4,1,11,14,0,2,1,1,0.36,0.4,0.1045,5.480638923341991
4,1,11,15,0,2,1,1,0.34,0.46,0.2537,5.605802066295998
4,1,11,16,0,2,1,1,0.34,0.46,0.1642,5.996452088619021
4,1,11,17,0,2,1,1,0.32,0.53,0.2239,6.440946540632921
4,1,11,18,0,2,1,1,0.32,0.57,0.2985,6.208590026096629
4,1,11,19,0,2,1,1,0.3,0.56,0.2239,5.916202062607435
4,1,11,20,0,2,1,1,0.3,0.61,0.2239,5.429345628954441
4,1,11,21,0,2,1,2,0.3,0.56,0.2537,5.017279836814924
4,1,11,22,0,2,1,2,0.3,0.56,0.2239,5.030437921392435
4,1,11,23,0,2,1,1,0.3,0.56,0.2239,5.3230099791384085
4,1,11,0,0,3,1,2,0.3,0.56,0.2836,5.645446897643238
4,1,11,1,0,3,1,2,0.28,0.61,0.2537,4.5217885770490405
4,1,11,2,0,3,1,2,0.28,0.56,0.2985,4.30406509320417
4,1,11,3,0,3,1,2,0.28,0.52,0.3284,2.3978952727983707
4,1,11,4,0,3,1,2,0.28,0.52,0.2985,2.1972245773362196
4,1,11,5,0,3,1,2,0.28,0.52,0.3284,3.295836866004329
4,1,11,6,0,3,1,2,0.26,0.56,0.2836,4.770684624465665
4,1,11,7,0,3,1,2,0.26,0.56,0.2985,5.765191102784844
4,1,11,8,0,3,1,2,0.26,0.6,0.2836,6.398594934535208
4,1,11,9,0,3,1,2,0.26,0.6,0.2836,5.908082938168931
4,1,11,10,0,3,1,2,0.28,0.56,0.2985,5.181783550292085
4,1,11,11,0,3,1,2,0.32,0.51,0.3582,4.990432586778736
4,1,11,12,0,3,1,2,0.32,0.53,0.2836,5.356586274672012
4,1,11,13,0,3,1,2,0.32,0.53,0.2537,5.198497031265826
4,1,11,14,0,3,1,2,0.32,0.53,0.3582,5.081404364984463
4,1,11,15,0,3,1,2,0.32,0.53,0.2985,5.288267030694535
4,1,11,16,0,3,1,2,0.32,0.53,0.3582,5.60947179518496
4,1,11,17,0,3,1,2,0.32,0.53,0.3881,6.248042874508429
4,1,11,18,0,3,1,2,0.32,0.53,0.3582,6.142037405587356
4,1,11,19,0,3,1,2,0.3,0.56,0.2985,5.765191102784844
4,1,11,20,0,3,1,2,0.32,0.49,0.3284,5.545177444479562
4,1,11,21,0,3,1,2,0.32,0.49,0.2985,4.836281906951478
4,1,11,22,0,3,1,3,0.3,0.56,0.2537,4.0943445622221
4,1,11,23,0,3,1,3,0.28,0.65,0.2239,3.6888794541139363
4,1,11,0,0,4,1,3,0.28,0.61,0.2239,2.70805020110221
4,1,11,1,0,4,1,3,0.3,0.52,0.3582,2.4849066497880004
4,1,11,2,0,4,1,2,0.3,0.49,0.2239,1.791759469228055
4,1,11,4,0,4,1,2,0.3,0.45,0.2836,2.302585092994046
4,1,11,5,0,4,1,2,0.3,0.42,0.2239,3.5553480614894135
4,1,11,6,0,4,1,1,0.3,0.39,0.2239,4.820281565605037
4,1,11,7,0,4,1,1,0.28,0.36,0.3881,6.0473721790462776
4,1,11,8,0,4,1,1,0.3,0.33,0.2836,6.504288173536645
4,1,11,9,0,4,1,1,0.32,0.31,0.3582,5.616771097666572
4,1,11,10,0,4,1,1,0.32,0.31,0.3284,5.081404364984463
4,1,11,11,0,4,1,1,0.36,0.29,0.3881,5.14166355650266
4,1,11,12,0,4,1,1,0.4,0.24,0.4925,5.459585514144159
4,1,11,13,0,4,1,1,0.44,0.18,0.4179,5.429345628954441
4,1,11,14,0,4,1,1,0.44,0.18,0.4179,5.204006687076795
4,1,11,15,0,4,1,1,0.44,0.18,0.4179,5.4510384535657
4,1,11,16,0,4,1,1,0.42,0.16,0.3881,5.82600010738045
4,1,11,17,0,4,1,1,0.4,0.2,0.2985,6.3835066348840055
4,1,11,18,0,4,1,1,0.4,0.24,0.4179,6.2285110035911835
4,1,11,19,0,4,1,1,0.38,0.27,0.3582,5.921578419643816
4,1,11,20,0,4,1,1,0.38,0.29,0.4627,5.501258210544727
4,1,11,21,0,4,1,1,0.36,0.37,0.3881,5.4510384535657
4,1,11,22,0,4,1,1,0.34,0.42,0.2985,5.081404364984463
4,1,11,23,0,4,1,1,0.34,0.46,0.3582,4.465908118654584
4,1,11,0,0,5,1,1,0.34,0.49,0.3284,4.007333185232471
4,1,11,1,0,5,1,1,0.32,0.53,0.2836,2.995732273553991
4,1,11,2,0,5,1,1,0.32,0.53,0.2537,2.4849066497880004
4,1,11,3,0,5,1,1,0.32,0.53,0.4179,2.1972245773362196
4,1,11,4,0,5,1,1,0.32,0.53,0.3582,2.6390573296152584
4,1,11,5,0,5,1,1,0.3,0.56,0.19399999999999998,3.295836866004329
4,1,11,6,0,5,1,1,0.26,0.65,0.1045,4.875197323201151
4,1,11,7,0,5,1,1,0.26,0.65,0.1343,5.831882477283517
4,1,11,8,0,5,1,1,0.32,0.57,0.1642,6.541029999189903
4,1,11,9,0,5,1,1,0.34,0.53,0.4179,5.7899601708972535
4,1,11,10,0,5,1,1,0.36,0.5,0.3284,5.2832037287379885
4,1,11,11,0,5,1,1,0.4,0.47,0.2985,5.5254529391317835
4,1,11,12,0,5,1,1,0.44,0.41,0.3284,5.568344503761097
4,1,11,13,0,5,1,1,0.46,0.38,0.2985,5.700443573390687
4,1,11,14,0,5,1,1,0.46,0.38,0.19399999999999998,5.6131281063880705
4,1,11,15,0,5,1,1,0.46,0.36,0.2239,5.87493073085203
4,1,11,16,0,5,1,1,0.46,0.38,0.1642,6.073044534100405
4,1,11,17,0,5,1,1,0.42,0.44,0.1343,6.483107351457199
4,1,11,18,0,5,1,1,0.42,0.44,0.1045,6.206575926724928
4,1,11,19,0,5,1,1,0.34,0.71,0.0896,5.8888779583328805
4,1,11,20,0,5,1,1,0.36,0.66,0.1343,5.541263545158426
4,1,11,21,0,5,1,1,0.34,0.76,0.0,5.293304824724492
4,1,11,22,0,5,1,1,0.34,0.71,0.1045,5.093750200806762
4,1,11,23,0,5,1,1,0.32,0.81,0.0896,5.087596335232384
4,1,11,0,0,6,0,1,0.32,0.76,0.0896,4.804021044733257
4,1,11,1,0,6,0,1,0.3,0.81,0.0896,4.330733340286331
4,1,11,2,0,6,0,1,0.32,0.81,0.0,3.784189633918261
4,1,11,3,0,6,0,1,0.3,0.81,0.0,2.995732273553991
4,1,11,4,0,6,0,1,0.26,0.87,0.1045,1.791759469228055
4,1,11,5,0,6,0,1,0.28,0.87,0.0,2.302585092994046
4,1,11,6,0,6,0,1,0.24,0.93,0.0896,2.772588722239781
4,1,11,7,0,6,0,1,0.26,0.87,0.1045,4.2626798770413155
4,1,11,8,0,6,0,1,0.32,0.76,0.0,4.983606621708336
4,1,11,9,0,6,0,1,0.36,0.66,0.19399999999999998,5.556828061699537
4,1,11,10,0,6,0,1,0.4,0.58,0.0,5.857933154483459
4,1,11,11,0,6,0,1,0.4,0.58,0.1045,6.144185634125646
4,1,11,12,0,6,0,1,0.48,0.48,0.0,6.406879986069314
4,1,11,13,0,6,0,1,0.52,0.39,0.0,6.478509642208569
4,1,11,14,0,6,0,1,0.54,0.37,0.0,6.440946540632921
4,1,11,15,0,6,0,1,0.52,0.45,0.0,6.340359303727752
4,1,11,16,0,6,0,1,0.54,0.37,0.0,6.405228458030842
